food_name,kcal_per_100g,protein_per_100g,carbs_per_100g,fat_per_100g
704,526.0,15.299999999999999,50.3,40.2
705,56.99999999999999,48.1,5.9,24.3
706,238.0,29.799999999999997,50.9,37.2
707,389.0,43.6,75.3,8.9
708,581.0,49.9,71.4,46.0
709,426.99999999999994,21.6,84.4,8.7
710,395.0,37.3,18.0,9.4
711,59.0,35.6,78.0,7.000000000000001
712,231.99999999999997,1.4,25.5,4.2
713,50.0,25.6,61.7,39.1
714,299.0,19.1,72.8,6.0
715,320.0,15.9,98.7,24.6
716,140.0,28.999999999999996,25.900000000000002,40.0
717,389.0,10.0,79.4,28.1
718,71.0,22.7,93.0,6.4
719,60.0,39.2,23.6,39.6
720,465.00000000000006,5.3,8.8,2.7
721,321.0,22.7,62.2,38.2
722,351.0,33.6,86.6,25.6
723,470.0,11.6,83.9,1.3
724,227.0,31.8,6.4,10.4
725,599.0,43.2,32.6,14.7
726,405.0,33.7,33.6,28.000000000000004
727,513.0,22.3,20.9,2.3
728,437.0,12.6,16.3,27.399999999999995
729,468.0,47.3,91.5,2.1
730,95.0,4.6,67.9,13.3
731,327.0,25.0,94.1,36.1
732,163.0,46.2,15.2,28.199999999999996
733,559.0,34.1,10.1,17.5
734,212.0,48.2,53.7,40.8
735,557.0,34.3,21.5,50.0
736,182.0,30.9,86.7,36.9
737,267.0,39.8,24.2,25.8
738,372.0,21.7,64.5,17.4
739,158.0,49.2,69.7,42.4
740,93.0,38.1,88.9,15.8
741,60.0,27.1,41.5,1.2
742,87.0,7.1,73.5,9.0
743,197.0,17.2,65.3,21.1
744,93.0,36.2,77.0,35.4
745,311.0,17.1,24.2,21.3
746,597.0,8.5,67.2,48.1
747,480.0,20.0,79.8,30.2
748,240.0,34.3,40.4,2.4
749,553.0,27.3,94.6,10.9
750,459.99999999999994,3.6000000000000005,22.6,35.6
751,211.0,43.8,94.3,17.4
752,484.99999999999994,21.3,57.49999999999999,28.300000000000004
753,306.0,14.3,14.3,41.7
754,314.0,2.5,31.3,33.1
755,544.0,37.5,96.9,42.1
756,55.00000000000001,47.0,74.9,11.5
757,163.0,11.5,85.7,37.9
758,87.0,13.900000000000002,73.0,24.5
759,134.0,5.0,73.0,44.4
760,524.0,31.3,85.3,25.7
761,140.0,32.8,38.2,24.5
762,345.0,38.6,11.2,44.1
763,314.0,17.8,79.1,27.0
764,568.0,45.6,22.4,8.4
765,330.0,25.5,28.4,23.9
766,178.0,20.5,6.4,17.9
767,373.0,6.3,62.7,15.9
768,177.0,47.1,18.9,40.9
769,419.00000000000006,5.9,17.5,34.8
770,287.0,16.4,6.9,29.2
771,580.0,33.8,76.1,5.8
772,453.0,34.6,19.4,20.0
773,401.0,2.4,65.8,5.2
774,213.0,12.8,25.900000000000002,12.2
775,76.0,41.3,64.1,41.0
776,524.0,9.4,6.9,33.1
777,560.0,8.6,88.4,1.4
778,311.0,20.5,33.6,14.400000000000002
779,351.0,33.8,10.3,23.6
780,292.0,35.5,26.400000000000002,26.899999999999995
781,458.0,6.1,74.2,38.2
782,286.0,28.300000000000004,50.8,37.6
783,405.99999999999994,28.999999999999996,67.6,9.5
784,137.0,42.1,88.8,21.0
785,361.0,34.1,60.8,23.4
786,327.0,3.4000000000000004,76.3,48.4
787,386.0,27.3,96.5,34.7
788,548.0,42.3,65.9,7.000000000000001
789,317.0,47.7,78.2,6.6000000000000005
790,441.0,40.2,77.2,43.0
791,361.0,10.8,13.200000000000001,32.2
792,76.0,28.000000000000004,77.2,11.1
793,362.0,5.1,89.5,41.8
794,559.0,5.8,50.7,37.1
795,459.0,6.800000000000001,15.9,7.200000000000001
796,567.0,28.9,17.0,14.899999999999999
797,553.0,16.2,76.8,3.1
798,72.0,31.1,35.8,39.4
799,246.0,1.4,45.6,21.3
800,158.0,29.2,33.1,32.4
801,465.00000000000006,33.6,47.1,47.6
802,140.0,33.9,88.7,3.7000000000000006
803,290.0,39.1,81.8,32.1
804,231.99999999999997,9.4,25.0,33.3
805,488.99999999999994,11.8,53.29999999999999,26.0
806,366.0,46.2,43.8,42.0
807,413.0,19.6,99.6,26.8
808,554.0,11.1,31.7,42.4
809,447.0,25.900000000000002,78.3,24.5
810,483.0,15.8,12.7,22.1
811,54.0,46.9,9.0,9.2
812,487.0,48.6,71.1,13.8
813,495.0,32.0,43.5,9.4
814,182.0,27.399999999999995,84.0,23.5
815,397.0,3.4000000000000004,81.8,4.5
816,159.0,42.8,49.2,13.699999999999998
817,325.0,14.899999999999999,82.9,31.5
818,380.0,40.0,56.3,29.299999999999997
819,369.0,38.8,30.8,12.4
820,234.0,34.2,24.8,30.599999999999998
821,517.0,27.3,36.6,4.9
822,233.0,35.2,19.0,36.5
823,518.0,41.5,69.2,43.1
824,531.0,13.8,5.5,10.2
825,445.0,45.8,50.3,37.2
826,397.0,3.8,74.8,24.2
827,379.0,11.4,53.1,17.3
828,69.0,38.2,33.6,36.0
829,303.0,25.0,63.0,37.4
830,172.0,8.4,49.4,23.3
831,580.0,20.6,19.7,47.6
832,409.0,34.5,97.7,37.1
833,303.0,8.5,85.5,17.9
834,419.00000000000006,28.6,42.2,27.500000000000004
835,281.0,8.2,60.8,14.000000000000002
836,209.0,26.899999999999995,57.9,49.8
837,479.0,23.1,45.9,42.3
838,543.0,47.8,29.299999999999997,12.4
839,405.99999999999994,19.4,91.0,48.7
840,168.0,36.7,50.6,16.3
841,305.0,39.6,81.1,24.9
842,370.0,34.9,45.6,33.7
843,144.0,44.4,36.3,45.8
844,134.0,29.100000000000005,68.9,33.1
845,73.0,41.5,57.99999999999999,13.200000000000001
846,539.0,10.0,56.39999999999999,16.5
847,81.0,24.1,97.8,32.9
848,393.0,47.2,27.3,14.400000000000002
849,246.0,10.1,38.7,10.8
850,459.99999999999994,14.400000000000002,37.3,22.6
851,492.0,32.1,31.3,2.8
852,279.0,30.3,14.099999999999998,37.6
853,281.0,12.7,82.7,28.7
854,564.0,18.3,41.3,11.2
855,530.0,7.1,83.4,28.7
856,537.0,12.3,87.3,33.9
857,544.0,21.1,80.8,45.1
858,185.0,13.600000000000001,53.29999999999999,11.9
859,399.0,9.3,5.9,37.0
860,573.0,39.3,7.5,15.8
861,543.0,45.1,41.7,39.8
862,78.0,12.7,18.5,27.0
863,286.0,32.9,9.7,35.1
864,51.0,20.3,60.8,46.5
865,89.0,48.6,13.0,9.0
866,172.0,42.2,25.7,48.7
867,115.99999999999999,35.1,40.4,23.4
868,146.0,17.0,27.699999999999996,6.2
869,484.99999999999994,22.9,50.8,20.2
870,239.0,29.2,34.0,26.0
871,488.99999999999994,10.5,9.8,23.9
872,274.0,15.0,55.00000000000001,2.7
873,265.0,26.700000000000003,49.0,19.3
874,236.0,16.6,67.4,11.5
875,571.0,24.2,22.2,25.2
876,240.0,5.5,22.5,48.3
877,80.0,25.900000000000002,83.3,30.599999999999998
878,237.0,23.8,28.4,40.0
879,139.0,2.0,66.6,11.5
880,521.0,43.0,44.1,42.1
881,52.0,25.5,27.9,32.0
882,227.99999999999997,17.5,11.5,1.6
883,216.0,24.0,59.0,31.8
884,584.0,25.2,68.4,8.4
885,467.0,46.2,42.3,2.8
886,174.0,35.7,68.6,2.2
887,505.99999999999994,15.4,66.2,4.8
888,286.0,15.299999999999999,12.8,11.1
889,280.0,41.5,85.1,46.6
890,79.0,16.5,45.8,38.4
891,188.0,39.4,35.8,46.4
892,423.00000000000006,49.9,8.4,6.7
893,392.0,30.5,41.0,46.1
894,503.0,3.5000000000000004,24.3,35.9
895,343.0,27.399999999999995,49.3,8.5
896,459.0,41.1,46.0,39.9
897,461.00000000000006,33.0,52.400000000000006,28.300000000000004
898,202.0,39.7,33.0,30.4
899,381.0,49.5,61.9,43.8
900,128.0,3.7000000000000006,42.0,45.0
901,210.0,6.1,90.0,49.0
902,366.0,33.4,15.9,34.8
903,534.0,20.6,56.39999999999999,15.4
904,302.0,42.8,44.8,27.6
905,375.0,11.6,87.8,37.0
906,490.00000000000006,48.1,56.39999999999999,23.8
907,112.00000000000001,12.6,6.6000000000000005,13.0
908,449.0,20.9,66.9,48.2
909,279.0,15.4,41.6,21.3
910,450.0,22.6,93.6,21.1
911,50.0,15.2,70.7,3.9
912,288.0,38.5,74.9,31.2
913,444.00000000000006,13.200000000000001,98.1,29.299999999999997
914,294.0,43.0,96.5,38.1
915,175.0,36.7,51.4,43.7
916,500.0,27.699999999999996,25.1,16.4
917,271.0,9.4,41.4,21.4
918,283.0,26.1,31.4,45.0
919,287.0,5.3,56.10000000000001,10.4
920,463.0,49.6,39.8,11.4
921,526.0,26.200000000000003,71.7,28.999999999999996
922,291.0,14.3,27.9,3.9
923,160.0,38.7,34.4,33.8
924,562.0,21.8,24.2,33.5
925,88.0,26.5,84.8,17.6
926,507.0,37.7,82.0,45.9
927,184.0,2.3,49.2,30.599999999999998
928,498.00000000000006,16.2,68.0,40.6
929,249.00000000000003,18.7,32.5,48.5
930,266.0,37.5,54.79999999999999,10.1
931,190.0,39.9,28.6,23.0
932,142.0,20.1,24.0,6.6000000000000005
933,558.0,31.1,39.4,32.0
934,71.0,40.2,37.0,34.4
935,569.0,44.0,69.4,38.8
936,250.0,40.9,88.3,11.4
937,60.0,31.3,40.0,5.5
938,423.00000000000006,41.9,17.8,44.5
939,249.00000000000003,49.6,71.3,48.0
940,484.99999999999994,32.9,75.8,23.8
941,221.0,34.3,26.8,13.4
942,389.0,25.5,76.9,6.3
943,146.0,33.3,12.5,48.2
944,104.0,21.8,19.3,14.3
945,527.0,34.0,33.4,8.5
946,50.0,29.4,98.5,32.6
947,250.0,18.0,52.1,4.7
948,426.99999999999994,32.1,11.7,37.4
949,94.0,36.8,66.3,40.3
950,499.0,27.6,56.00000000000001,8.0
951,158.0,39.7,80.9,44.8
952,79.0,32.1,68.7,38.7
953,551.0,13.200000000000001,94.9,6.2
954,121.0,26.899999999999995,55.8,12.5
955,509.99999999999994,41.0,41.2,29.600000000000005
956,288.0,16.8,60.9,30.599999999999998
957,378.0,13.8,46.7,41.3
958,378.0,25.4,39.8,19.8
959,219.0,33.6,41.4,5.7
960,492.0,46.0,86.6,27.500000000000004
961,593.0,37.6,18.6,31.2
962,238.0,44.5,85.6,33.5
963,231.99999999999997,2.6,84.2,36.9
964,434.99999999999994,29.100000000000005,92.4,4.6
965,443.0,7.7,41.1,34.6
966,430.0,8.9,51.7,26.400000000000002
967,494.00000000000006,41.1,13.900000000000002,47.2
968,401.99999999999994,22.3,59.20000000000001,25.0
969,128.0,16.7,32.3,1.2
970,444.00000000000006,37.9,21.5,1.8000000000000003
971,275.0,6.5,8.9,39.5
972,543.0,23.2,28.499999999999996,40.3
973,500.0,10.2,75.3,33.8
974,52.0,8.2,47.3,48.7
975,434.0,21.7,88.9,10.4
976,137.0,42.7,91.4,6.0
977,184.0,17.8,65.4,44.0
978,409.0,46.2,20.9,7.7
979,139.0,42.7,15.4,47.4
980,95.0,46.9,86.9,43.1
981,287.0,3.3000000000000003,20.7,30.099999999999998
982,365.0,49.4,32.4,26.8
983,380.0,45.9,87.7,39.3
984,222.00000000000003,36.1,37.9,44.6
985,384.0,12.8,88.7,25.2
986,454.0,30.9,52.1,7.400000000000001
987,182.0,29.2,53.0,29.5
988,87.0,39.8,29.100000000000005,32.9
989,538.0,16.7,17.1,47.8
990,156.0,6.1,82.1,6.5
991,486.00000000000006,43.0,29.799999999999997,23.6
992,534.0,33.2,33.6,19.4
993,537.0,34.9,86.3,9.7
994,111.00000000000001,32.5,8.7,45.2
995,320.0,45.7,66.1,12.4
996,157.0,11.5,73.6,10.4
997,397.0,40.7,78.6,12.3
998,81.0,20.6,70.8,29.100000000000005
999,96.0,28.499999999999996,91.5,38.4
1000,520.0,45.9,44.8,9.6
1001,437.0,36.5,95.4,37.4
1002,541.0,26.5,38.5,2.4
1003,97.0,20.1,63.3,20.7
1004,433.0,9.1,17.4,37.7
1005,540.0,24.2,43.5,4.4
1006,306.0,42.4,38.7,14.499999999999998
1007,202.99999999999997,32.4,85.9,10.6
1008,463.0,39.2,62.2,28.499999999999996
1009,441.0,35.8,97.9,31.4
1010,63.0,34.4,51.9,10.2
1011,150.0,49.9,40.8,4.2
1012,467.0,10.5,84.0,9.6
1013,465.00000000000006,48.5,55.3,46.1
1014,153.0,47.5,49.5,20.4
1015,576.0,25.7,48.6,33.0
1016,92.0,39.0,42.2,48.5
1017,578.0,14.7,21.7,34.4
1018,125.0,5.3,71.9,35.0
1019,430.99999999999994,9.9,98.3,28.199999999999996
1020,333.0,42.1,10.8,45.9
1021,534.0,35.8,62.5,43.5
1022,293.0,25.6,28.6,33.7
1023,342.0,5.2,46.4,37.0
1024,319.0,12.3,34.6,22.7
1025,383.0,42.2,44.0,24.4
1026,91.0,35.5,39.3,37.9
1027,180.0,4.7,95.4,34.1
1028,417.0,44.1,77.1,17.2
1029,373.0,8.5,57.49999999999999,34.3
1030,353.0,35.1,14.899999999999999,8.8
1031,571.0,3.2,79.6,41.3
1032,529.0,27.699999999999996,60.199999999999996,30.099999999999998
1033,525.0,38.7,59.20000000000001,47.5
1034,586.0,38.5,71.9,34.0
1035,430.0,40.1,88.4,27.3
1036,101.0,39.9,46.7,39.4
1037,347.0,9.1,23.6,44.6
1038,597.0,19.6,70.8,4.8
1039,358.0,26.400000000000002,21.2,38.6
1040,152.0,42.9,6.800000000000001,11.5
1041,378.0,43.0,9.0,37.2
1042,263.0,2.2,10.2,34.8
1043,473.00000000000006,34.1,40.9,42.2
1044,229.0,31.3,23.8,29.9
1045,119.0,7.000000000000001,41.5,47.9
1046,324.0,29.7,77.6,22.3
1047,520.0,21.7,59.0,19.3
1048,523.0,18.5,25.7,13.600000000000001
1049,283.0,20.2,18.0,10.1
1050,404.0,48.4,63.1,44.9
1051,438.99999999999994,36.4,68.9,30.4
1052,329.0,9.4,72.5,8.0
1053,280.0,23.6,61.8,41.9
1054,359.0,24.4,11.0,32.2
1055,188.0,29.9,83.1,10.4
1056,366.0,31.4,75.1,9.5
1057,148.0,5.6,55.8,37.4
1058,451.0,2.1,37.2,34.2
1059,85.0,28.7,98.0,46.4
1060,572.0,43.5,34.9,13.5
1061,166.0,18.2,88.8,42.6
1062,272.0,17.7,10.7,33.1
1063,451.99999999999994,11.2,57.70000000000001,37.9
1064,378.0,39.2,76.2,13.5
1065,346.0,1.9,90.7,32.9
1066,553.0,42.5,67.9,47.3
1067,461.00000000000006,24.6,29.5,44.0
1068,468.0,18.1,60.3,36.3
1069,277.0,31.2,94.9,43.6
1070,533.0,30.8,63.7,42.0
1071,461.00000000000006,43.1,15.5,36.6
1072,188.0,32.4,37.0,29.9
1073,103.0,29.7,26.3,47.4
1074,496.0,29.7,70.2,37.7
1075,497.0,10.3,27.699999999999996,48.1
1076,538.0,11.2,44.4,39.2
1077,372.0,22.3,41.9,43.2
1078,487.0,3.3000000000000003,44.8,40.0
1079,588.0,17.5,86.6,39.2
1080,367.0,12.1,98.2,32.6
1081,110.00000000000001,5.6,75.0,31.4
1082,344.0,39.0,29.600000000000005,26.5
1083,99.0,18.1,68.8,22.9
1084,323.0,29.5,52.400000000000006,43.7
1085,488.99999999999994,40.9,62.9,41.1
1086,597.0,45.2,43.3,12.1
1087,263.0,34.9,52.7,46.4
1088,137.0,15.6,61.1,32.1
1089,70.0,6.1,75.1,11.5
1090,405.0,19.6,55.1,49.7
1091,559.0,41.0,65.9,8.0
1092,383.0,8.1,33.3,2.0
1093,552.0,22.2,77.9,11.0
1094,274.0,43.7,70.6,28.199999999999996
1095,123.0,28.4,10.7,46.3
1096,412.0,39.4,85.8,47.2
1097,407.0,17.8,63.9,46.9
1098,393.0,24.5,56.3,1.7000000000000002
1099,468.0,46.7,76.3,2.6
1100,426.0,5.5,74.8,37.2
1101,148.0,35.7,45.2,10.2
1102,448.00000000000006,21.0,22.5,36.7
1103,194.0,4.3,66.6,31.3
1104,545.0,19.0,37.8,11.6
1105,565.0,23.1,8.7,39.7
1106,587.0,5.5,8.3,16.8
1107,578.0,13.8,99.9,32.8
1108,409.99999999999994,12.4,77.2,47.8
1109,312.0,10.5,91.6,47.7
1110,305.0,28.7,36.8,27.200000000000003
1111,82.0,39.0,94.7,9.3
1112,313.0,45.3,11.0,28.7
1113,501.0,16.1,75.3,15.299999999999999
1114,549.0,24.2,6.6000000000000005,37.0
1115,446.0,35.7,20.7,4.2
1116,238.0,11.0,56.60000000000001,36.9
1117,263.0,13.600000000000001,52.400000000000006,23.6
1118,392.0,8.2,51.7,4.1
1119,115.99999999999999,25.5,61.8,49.9
1120,243.00000000000003,22.7,88.2,3.1
1121,137.0,2.0,60.199999999999996,8.6
1122,509.0,1.9,45.2,45.8
1123,108.0,38.1,48.3,38.6
1124,455.99999999999994,19.5,5.9,34.6
1125,303.0,35.8,84.1,18.4
1126,554.0,1.4,32.7,12.5
1127,582.0,31.5,77.8,21.6
1128,225.0,9.8,28.800000000000004,2.5
1129,521.0,8.7,36.7,6.5
1130,535.0,4.5,28.999999999999996,30.599999999999998
1131,72.0,14.6,50.4,27.399999999999995
1132,580.0,47.8,77.4,7.5
1133,250.99999999999997,18.8,81.9,19.0
1134,83.0,43.2,97.9,41.7
1135,491.0,16.9,66.3,38.5
1136,523.0,34.1,31.5,20.9
1137,86.0,24.6,18.3,26.5
1138,290.0,16.6,39.8,27.9
1139,442.0,33.8,45.4,48.2
1140,170.0,26.899999999999995,11.7,16.2
1141,306.0,39.8,13.4,16.6
1142,202.99999999999997,30.5,30.5,41.4
1143,281.0,38.7,70.4,31.8
1144,214.0,1.7000000000000002,66.0,15.1
1145,75.0,27.399999999999995,74.2,23.5
1146,505.99999999999994,14.800000000000002,88.6,29.299999999999997
1147,408.0,31.1,5.3,34.3
1148,527.0,6.800000000000001,18.5,41.7
1149,388.0,20.9,49.0,27.1
1150,103.0,14.2,87.6,41.6
1151,534.0,31.5,99.9,19.2
1152,432.0,9.2,65.9,37.4
1153,324.0,49.7,45.8,9.6
1154,54.0,28.9,18.4,10.8
1155,150.0,10.5,17.2,32.9
1156,311.0,40.2,21.0,37.7
1157,538.0,11.1,62.9,29.2
1158,388.0,12.8,20.0,46.5
1159,106.0,20.1,91.4,32.9
1160,210.0,49.2,38.4,13.4
1161,262.0,35.9,45.0,24.4
1162,397.0,8.3,10.7,25.3
1163,237.0,30.9,39.7,16.9
1164,54.0,44.9,57.3,20.3
1165,450.0,33.9,59.4,26.0
1166,135.0,27.3,63.1,12.6
1167,393.0,33.7,72.5,47.6
1168,309.0,7.400000000000001,28.6,45.4
1169,198.0,32.3,97.4,40.3
1170,515.0,39.6,17.2,31.900000000000002
1171,309.0,3.9,25.4,40.0
1172,240.0,43.6,33.5,15.2
1173,494.00000000000006,25.5,5.9,49.9
1174,60.0,2.0,23.0,42.4
1175,78.0,48.5,57.10000000000001,17.8
1176,535.0,36.8,34.3,15.8
1177,384.0,19.1,60.9,10.8
1178,150.0,32.3,81.9,32.1
1179,342.0,35.3,59.099999999999994,41.4
1180,142.0,12.2,75.9,47.1
1181,448.00000000000006,30.7,12.5,40.1
1182,299.0,35.2,14.899999999999999,12.3
1183,578.0,3.5000000000000004,29.4,4.1
1184,405.0,40.4,90.7,13.900000000000002
1185,534.0,14.400000000000002,60.4,2.4
1186,408.0,37.5,80.0,14.000000000000002
1187,180.0,41.0,35.7,13.600000000000001
1188,97.0,8.7,76.1,18.4
1189,594.0,40.1,56.39999999999999,19.4
1190,561.0,4.3,59.699999999999996,19.1
1191,86.0,6.4,21.8,37.1
1192,247.00000000000003,11.9,31.0,42.0
1193,309.0,39.9,57.99999999999999,31.3
1194,73.0,9.5,8.6,47.9
1195,240.0,11.1,17.0,19.3
1196,522.0,18.3,65.6,20.0
1197,202.0,23.0,76.4,49.7
1198,111.00000000000001,30.5,58.3,27.699999999999996
1199,193.0,28.300000000000004,43.7,25.7
1200,165.0,13.200000000000001,83.4,47.6
1201,430.99999999999994,11.9,85.3,41.9
1202,119.0,9.8,78.5,18.2
1203,462.0,20.7,25.2,1.7000000000000002
1204,234.0,47.3,45.7,17.3
1205,465.00000000000006,12.0,90.8,1.2
1206,82.0,36.2,67.7,15.5
1207,418.0,31.900000000000002,18.9,41.2
1208,166.0,24.1,58.599999999999994,13.5
1209,532.0,42.7,39.5,32.6
1210,533.0,10.2,42.3,19.4
1211,552.0,39.4,68.0,10.0
1212,523.0,26.700000000000003,63.800000000000004,28.9
1213,426.99999999999994,23.2,39.2,48.2
1214,376.0,15.6,32.6,1.8000000000000003
1215,476.0,13.100000000000001,47.2,42.1
1216,297.0,18.8,71.0,7.3
1217,188.0,18.7,27.0,31.6
1218,254.0,19.4,82.8,42.6
1219,407.0,19.7,74.4,9.8
1220,522.0,17.8,61.199999999999996,12.1
1221,359.0,6.7,18.4,19.5
1222,540.0,26.6,84.1,11.9
1223,382.0,27.399999999999995,34.2,39.9
1224,282.0,22.1,23.0,49.0
1225,225.99999999999997,36.3,80.8,48.3
1226,325.0,12.4,75.4,26.1
1227,76.0,39.8,82.1,33.2
1228,137.0,44.4,66.2,42.5
1229,539.0,26.6,41.9,43.4
1230,335.0,23.5,48.3,11.0
1231,377.0,1.4,99.1,23.0
1232,271.0,13.0,27.6,1.3
1233,490.00000000000006,22.1,83.5,1.2
1234,78.0,10.8,56.10000000000001,3.5000000000000004
1235,586.0,21.9,98.9,48.0
1236,300.0,2.4,63.7,25.1
1237,139.0,43.9,95.9,49.5
1238,454.0,3.3000000000000003,66.9,30.5
1239,584.0,10.5,9.3,39.1
1240,76.0,17.7,77.9,5.9
1241,365.0,46.2,63.3,9.5
1242,327.0,35.4,21.1,34.9
1243,587.0,1.9,16.0,11.2
1244,588.0,46.6,17.4,22.3
1245,519.0,25.7,98.9,29.100000000000005
1246,254.0,36.7,44.6,36.8
1247,517.0,32.6,73.3,43.3
1248,320.0,9.1,81.1,34.8
1249,530.0,21.5,65.3,35.6
1250,565.0,16.1,33.0,23.6
1251,600.0,44.5,84.9,6.800000000000001
1252,382.0,17.2,56.00000000000001,26.0
1253,469.00000000000006,5.3,12.2,49.7
1254,388.0,45.0,73.0,19.9
1255,159.0,47.7,51.4,16.0
1256,560.0,48.4,39.3,4.1
1257,540.0,30.599999999999998,72.8,16.5
1258,165.0,18.0,61.6,49.9
1259,480.99999999999994,35.9,51.5,32.0
1260,216.0,19.9,77.4,42.6
1261,407.0,2.7,41.4,33.6
1262,549.0,19.9,89.2,14.2
1263,157.0,5.4,54.7,48.3
1264,97.0,4.1,76.2,48.3
1265,310.0,36.3,94.6,21.8
1266,53.0,40.2,16.3,12.9
1267,245.00000000000003,15.1,70.4,30.8
1268,434.99999999999994,27.699999999999996,69.2,6.6000000000000005
1269,258.0,31.8,10.8,13.8
1270,487.0,31.6,22.1,30.7
1271,389.0,17.7,6.1,2.4
1272,476.0,46.7,53.29999999999999,25.6
1273,144.0,6.800000000000001,35.3,5.1
1274,356.0,20.6,99.7,28.800000000000004
1275,505.99999999999994,39.8,71.8,35.1
1276,396.0,7.400000000000001,28.999999999999996,6.0
1277,245.00000000000003,29.4,40.6,3.5000000000000004
1278,531.0,18.1,20.2,21.9
1279,549.0,5.1,70.0,25.5
1280,475.0,17.0,77.6,41.4
1281,390.0,35.7,20.9,20.8
1282,130.0,26.5,91.6,43.9
1283,342.0,39.6,76.4,46.4
1284,200.99999999999997,12.5,59.20000000000001,8.5
1285,149.0,32.6,32.6,28.4
1286,175.0,4.6,25.5,45.9
1287,474.0,20.9,25.1,11.3
1288,536.0,44.1,10.7,23.8
1289,521.0,38.9,98.5,47.9
1290,286.0,42.7,56.7,48.6
1291,104.0,5.1,84.2,20.5
1292,90.0,15.2,9.3,39.0
1293,171.0,36.1,30.8,13.699999999999998
1294,264.0,31.4,13.8,16.2
1295,224.00000000000003,45.2,81.9,21.3
1296,534.0,13.100000000000001,36.7,29.799999999999997
1297,98.0,10.1,78.2,38.6
1298,242.0,45.9,55.00000000000001,39.6
1299,326.0,34.0,19.3,4.8
1300,271.0,44.8,16.4,29.4
1301,222.00000000000003,35.3,90.7,20.6
1302,295.0,2.7,63.2,4.5
1303,289.0,24.2,87.4,47.7
1304,342.0,35.2,18.1,41.9
1305,445.0,46.1,20.3,30.599999999999998
1306,139.0,40.8,94.5,10.8
1307,518.0,4.8,76.2,37.5
1308,50.0,16.3,72.4,27.200000000000003
1309,60.0,4.2,77.4,46.6
1310,528.0,24.4,58.70000000000001,24.4
1311,401.99999999999994,25.6,81.3,13.100000000000001
1312,302.0,33.0,72.1,27.3
1313,420.0,43.6,10.2,49.0
1314,403.0,30.8,23.8,30.7
1315,144.0,22.3,39.6,28.199999999999996
1316,100.0,15.5,94.4,2.6
1317,574.0,34.5,93.8,39.4
1318,155.0,44.6,71.6,45.0
1319,547.0,11.5,87.3,11.8
1320,480.99999999999994,27.1,13.699999999999998,25.0
1321,130.0,39.7,63.1,41.7
1322,262.0,38.4,99.3,38.5
1323,191.0,24.5,49.2,38.1
1324,600.0,19.6,97.4,25.900000000000002
1325,196.0,41.9,71.0,41.6
1326,400.0,38.5,98.4,5.9
1327,476.99999999999994,9.9,24.4,49.3
1328,484.99999999999994,2.4,38.2,23.1
1329,310.0,35.2,6.6000000000000005,28.1
1330,56.99999999999999,22.8,83.7,1.9
1331,451.0,32.9,95.5,25.7
1332,104.0,28.6,19.7,39.7
1333,112.00000000000001,35.7,84.2,25.3
1334,128.0,42.4,27.6,42.6
1335,153.0,21.9,69.0,24.1
1336,586.0,13.8,38.7,31.6
1337,440.00000000000006,38.7,67.5,17.9
1338,446.0,5.2,18.2,48.4
1339,101.0,13.8,60.5,11.3
1340,314.0,33.6,19.2,4.1
1341,577.0,1.5,55.00000000000001,25.5
1342,173.0,17.2,79.5,26.0
1343,496.0,2.4,51.5,46.9
1344,140.0,23.3,37.6,24.9
1345,117.0,40.3,86.7,7.9
1346,520.0,31.0,33.3,35.8
1347,550.0,46.2,14.899999999999999,14.400000000000002
1348,248.0,2.1,57.10000000000001,40.4
1349,429.0,15.299999999999999,71.2,26.6
1350,488.0,47.4,77.1,32.8
1351,60.0,38.1,11.3,4.7
1352,474.0,12.5,28.6,33.9
1353,319.0,36.0,41.5,1.3
1354,586.0,8.0,34.8,12.2
1355,274.0,29.9,67.8,23.1
1356,146.0,10.3,49.5,9.2
1357,493.0,43.2,64.5,21.0
1358,500.0,34.4,83.4,38.9
1359,385.0,44.2,11.8,31.2
1360,388.0,27.800000000000004,98.4,17.4
1361,175.0,3.9,45.1,47.8
1362,259.0,16.7,49.1,23.7
1363,189.0,42.1,98.0,37.1
1364,229.0,24.3,15.5,41.9
1365,122.0,10.6,62.8,42.9
1366,352.0,3.8,25.7,26.5
1367,82.0,48.5,11.6,5.9
1368,484.0,28.800000000000004,89.7,42.9
1369,267.0,23.6,40.5,43.2
1370,158.0,38.2,32.5,17.7
1371,139.0,48.7,40.7,9.0
1372,575.0,2.6,39.9,9.0
1373,387.0,2.8,38.2,12.3
1374,165.0,28.9,98.1,23.8
1375,301.0,21.8,60.3,24.2
1376,470.0,37.7,76.3,43.6
1377,516.0,2.3,58.5,21.1
1378,504.0,32.7,60.0,2.9
1379,209.0,46.4,90.2,48.2
1380,294.0,40.7,82.0,18.6
1381,355.0,23.6,25.2,15.0
1382,62.0,24.2,81.6,43.2
1383,169.0,2.8,15.299999999999999,15.299999999999999
1384,63.0,49.9,89.6,35.3
1385,312.0,36.3,6.2,22.5
1386,247.00000000000003,37.2,22.8,37.6
1387,523.0,3.2,6.4,37.8
1388,398.0,29.7,57.10000000000001,19.4
1389,84.0,12.6,87.0,9.9
1390,482.0,27.699999999999996,13.900000000000002,20.0
1391,413.0,26.400000000000002,37.9,26.700000000000003
1392,173.0,39.3,67.9,1.1
1393,328.0,45.3,75.6,42.2
